site_code,site_name,sort_order,latitude,longitude,region,marine_common_season,marine_season_code,target_assemblage,size_mm,count,species
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,105,SP07,mytilus,27,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,105,SP07,mytilus,28,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,105,SP07,mytilus,29.6,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,105,SP07,mytilus,30.2,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,105,SP07,mytilus,32,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,105,SP07,mytilus,36.1,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,105,SP07,mytilus,41.4,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,105,SP07,mytilus,47,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,105,SP07,silvetia,14.5,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,105,SP07,silvetia,17.1,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,105,SP07,silvetia,18.2,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,105,SP07,silvetia,31.8,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,105,SP07,silvetia,41.1,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,105,SP07,silvetia,14.5,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,105,SP07,silvetia,16.6,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,107,FA07,chthamalus/balanus,13,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,107,FA07,chthamalus/balanus,14,2,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,107,FA07,chthamalus/balanus,16,2,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,107,FA07,chthamalus/balanus,18,2,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,107,FA07,chthamalus/balanus,20,3,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,107,FA07,chthamalus/balanus,22,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,107,FA07,mytilus,18,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,107,FA07,mytilus,20,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,107,FA07,mytilus,22,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,107,FA07,mytilus,28,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,107,FA07,mytilus,29,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,107,FA07,silvetia,29,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,107,FA07,silvetia,14,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,107,FA07,silvetia,15,2,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,107,FA07,silvetia,16,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,107,FA07,silvetia,17,2,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,107,FA07,silvetia,18,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,107,FA07,silvetia,19,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,107,FA07,silvetia,23,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,107,FA07,silvetia,24,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,chthamalus/balanus,32,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,mytilus,15,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,mytilus,18,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,mytilus,19,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,mytilus,20,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,mytilus,22,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,mytilus,24,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,mytilus,25,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,mytilus,26,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,mytilus,30,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,mytilus,32,2,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,mytilus,38,2,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,mytilus,45,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,mytilus,55,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,silvetia,37,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,silvetia,41,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,silvetia,15,3,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,silvetia,16,5,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,silvetia,17,3,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,silvetia,18,2,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,silvetia,19,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,silvetia,20,3,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,silvetia,22,2,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,109,SP08,silvetia,24,2,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,chthamalus/balanus,25,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,chthamalus/balanus,34,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,chthamalus/balanus,36,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,chthamalus/balanus,16,1,Nucella spp
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,chthamalus/balanus,23,1,Nucella spp
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,chthamalus/balanus,28,1,Nucella spp
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,chthamalus/balanus,9,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,chthamalus/balanus,10,3,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,chthamalus/balanus,11,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,chthamalus/balanus,12,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,chthamalus/balanus,17,2,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,chthamalus/balanus,18,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,chthamalus/balanus,20,2,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,chthamalus/balanus,22,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,mytilus,10,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,mytilus,18,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,mytilus,19,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,mytilus,20,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,mytilus,21,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,mytilus,22,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,mytilus,24,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,mytilus,25,4,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,mytilus,27,3,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,mytilus,30,7,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,mytilus,32,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,mytilus,34,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,silvetia,20,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,silvetia,11.2,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,111,FA08,silvetia,12,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,113,SP09,chthamalus/balanus,7,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,113,SP09,chthamalus/balanus,11,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,113,SP09,chthamalus/balanus,12.5,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,113,SP09,chthamalus/balanus,13,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,113,SP09,chthamalus/balanus,14,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,113,SP09,chthamalus/balanus,14.5,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,113,SP09,mytilus,23,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,113,SP09,mytilus,25,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,113,SP09,mytilus,31,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,113,SP09,mytilus,35,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,113,SP09,mytilus,37,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,113,SP09,mytilus,39,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,113,SP09,silvetia,10,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,115,FA09,chthamalus/balanus,42,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,115,FA09,chthamalus/balanus,46,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,115,FA09,chthamalus/balanus,11,2,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,115,FA09,chthamalus/balanus,12,2,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,115,FA09,chthamalus/balanus,13,3,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,115,FA09,chthamalus/balanus,15,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,115,FA09,chthamalus/balanus,16,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,115,FA09,chthamalus/balanus,18,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,115,FA09,chthamalus/balanus,19,2,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,115,FA09,mytilus,24,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,115,FA09,mytilus,25,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,115,FA09,mytilus,35,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,115,FA09,mytilus,36,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,115,FA09,mytilus,40,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,115,FA09,mytilus,43,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,115,FA09,mytilus,18,1,Nucella spp
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,115,FA09,silvetia,35,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,115,FA09,silvetia,43,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,117,SP10,mytilus,25,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,117,SP10,mytilus,26,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,117,SP10,mytilus,27,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,117,SP10,mytilus,30,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,117,SP10,mytilus,36,2,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,117,SP10,mytilus,41,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,117,SP10,mytilus,42,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,119,FA10,chthamalus/balanus,19,1,Nucella spp
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,119,FA10,chthamalus/balanus,16.1,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,119,FA10,silvetia,47.5,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,121,SP11,chthamalus/balanus,54,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,121,SP11,chthamalus/balanus,26.7,1,Nucella spp
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,121,SP11,mytilus,12.2,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,121,SP11,mytilus,32,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,121,SP11,mytilus,35,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,121,SP11,mytilus,35.6,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,121,SP11,mytilus,39,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,121,SP11,silvetia,35.2,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,121,SP11,silvetia,45,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,121,SP11,silvetia,20,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,chthamalus/balanus,15,2,Nucella spp
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,chthamalus/balanus,21,1,Nucella spp
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,chthamalus/balanus,12,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,chthamalus/balanus,16,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,mytilus,14,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,mytilus,18,2,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,mytilus,21,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,mytilus,22,2,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,mytilus,30,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,mytilus,32,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,mytilus,33,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,mytilus,35,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,mytilus,36,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,mytilus,40,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,mytilus,47,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,mytilus,16,1,Nucella spp
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,mytilus,21,1,Nucella spp
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,silvetia,29,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,silvetia,32,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,silvetia,19.65,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,silvetia,22.7,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,123,FA11,silvetia,23,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,chthamalus/balanus,25.3,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,chthamalus/balanus,48,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,chthamalus/balanus,53.2,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,chthamalus/balanus,21.5,1,Nucella spp
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,chthamalus/balanus,23.3,1,Nucella spp
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,chthamalus/balanus,24.9,1,Nucella spp
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,chthamalus/balanus,27,1,Nucella spp
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,chthamalus/balanus,9,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,chthamalus/balanus,11.1,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,chthamalus/balanus,15,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,mytilus,14.9,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,mytilus,18.1,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,mytilus,20,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,mytilus,25.8,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,mytilus,25.9,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,mytilus,28.5,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,mytilus,29.9,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,mytilus,31.8,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,mytilus,36.2,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,mytilus,38.6,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,mytilus,46.5,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,silvetia,27.6,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,silvetia,30.3,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,silvetia,4.1,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,silvetia,9.9,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,silvetia,11.3,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,silvetia,12.1,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,silvetia,14.9,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,silvetia,15.1,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,silvetia,15.5,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,silvetia,15.7,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,silvetia,20.5,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,silvetia,22,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,silvetia,23.3,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,125,SP12,silvetia,24,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,129,SP13,chthamalus/balanus,50,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,129,SP13,chthamalus/balanus,54,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,129,SP13,chthamalus/balanus,19,1,Nucella spp
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,129,SP13,chthamalus/balanus,9,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,129,SP13,chthamalus/balanus,21,2,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,129,SP13,mytilus,43,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,129,SP13,silvetia,5,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,129,SP13,silvetia,12,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,129,SP13,silvetia,17,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,133,SP14,chthamalus/balanus,44,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,133,SP14,chthamalus/balanus,45,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,133,SP14,chthamalus/balanus,13,1,Tegula funebralis
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,137,SP15,chthamalus/balanus,27,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,137,SP15,chthamalus/balanus,35,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,137,SP15,chthamalus/balanus,46,1,Limpet
CRCO,Crystal Cove,6660,33.57078171,-117.83773,CA South,137,SP15,chthamalus/balanus,16,1,Tegula funebralis
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,endocladia,14.8,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,endocladia,15.8,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,endocladia,17,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,endocladia,17.3,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,endocladia,18.5,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,endocladia,19.8,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,endocladia,20.6,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,endocladia,20.7,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,endocladia,22.1,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,endocladia,27.4,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,endocladia,11.5,1,Nucella spp
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,endocladia,14.1,1,Nucella spp
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,endocladia,17.3,1,Nucella spp
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,endocladia,21.7,1,Nucella spp
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,11,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,11.7,2,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,16.6,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,17.9,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,18.2,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,18.7,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,19.3,2,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,19.9,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,20.3,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,20.7,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,21,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,21.3,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,23.8,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,24.1,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,25.4,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,25.7,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,29.4,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,29.8,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,30.2,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,32.4,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,32.6,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,44.5,1,Limpet
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,15,1,Nucella spp
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,19.4,1,Nucella spp
SHCO,Shaws Cove,6680,33.54476929,-117.79941,CA South,91,FA03,mytilus,20,1,Nucella spp
