id,species,year,month,total_length_mm,weight_g,sampling_site,lat,lon,protective_regime,proximity_human_settlements,date
36,Patella aspera,1996,11,42.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
48,Patella aspera,1996,11,42.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
64,Patella aspera,1996,11,42.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
94,Patella aspera,1996,11,42.00,"7,36",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
95,Patella aspera,1996,11,42.00,"10,09",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
110,Patella aspera,1996,11,42.00,"6,48",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
111,Patella aspera,1996,11,42.00,"6,45",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
112,Patella aspera,1996,11,42.00,"5,56",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
141,Patella aspera,1996,11,42.00,"4,99",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
172,Patella aspera,1996,11,42.00,"4,77",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
195,Patella aspera,1996,11,42.00,"5,96",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
265,Patella aspera,1996,11,42.00,"4,43",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
270,Patella aspera,1996,11,42.00,"6,48",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
271,Patella aspera,1996,11,42.00,"8,1",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
279,Patella aspera,1996,11,42.00,"5,83",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
286,Patella aspera,1996,11,42.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
32952,Patella candei,1996,11,42.00,"4,25",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
32960,Patella candei,1996,11,42.00,"4,48",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
32976,Patella candei,1996,11,42.00,"6,90",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
32989,Patella candei,1996,11,42.00,"3,72",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
32993,Patella candei,1996,11,42.00,"4,02",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33058,Patella candei,1996,11,42.00,"4,25",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33064,Patella candei,1996,11,42.00,"5,18",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33111,Patella candei,1996,11,42.00,"3,58",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33112,Patella candei,1996,11,42.00,"5,04",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33116,Patella candei,1996,11,42.00,"5,40",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33117,Patella candei,1996,11,42.00,"4,10",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33241,Patella candei,1996,11,42.00,"3,60",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33244,Patella candei,1996,11,42.00,"4,34",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33269,Patella candei,1996,11,42.00,"4,07",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33280,Patella candei,1996,11,42.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33282,Patella candei,1996,11,42.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33286,Patella candei,1996,11,42.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33288,Patella candei,1996,11,42.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
45,Patella aspera,1996,11,43.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
55,Patella aspera,1996,11,43.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
57,Patella aspera,1996,11,43.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
92,Patella aspera,1996,11,43.00,"6,39",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
100,Patella aspera,1996,11,43.00,"4,52",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
102,Patella aspera,1996,11,43.00,"5,88",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
109,Patella aspera,1996,11,43.00,"5,13",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
126,Patella aspera,1996,11,43.00,"6,32",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
138,Patella aspera,1996,11,43.00,"5,91",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
139,Patella aspera,1996,11,43.00,"6,26",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
159,Patella aspera,1996,11,43.00,"6,77",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
164,Patella aspera,1996,11,43.00,"7,31",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
171,Patella aspera,1996,11,43.00,"6,99",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
178,Patella aspera,1996,11,43.00,"7,09",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
184,Patella aspera,1996,11,43.00,"8,12",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
188,Patella aspera,1996,11,43.00,"9,96",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
227,Patella aspera,1996,11,43.00,"5,81",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
229,Patella aspera,1996,11,43.00,"6,66",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
234,Patella aspera,1996,11,43.00,"8,55",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
235,Patella aspera,1996,11,43.00,"7,12",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
238,Patella aspera,1996,11,43.00,"5,39",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
257,Patella aspera,1996,11,43.00,"4,27",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
260,Patella aspera,1996,11,43.00,"5,38",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
280,Patella aspera,1996,11,43.00,5,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
282,Patella aspera,1996,11,43.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
32950,Patella candei,1996,11,43.00,"5,02",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
32981,Patella candei,1996,11,43.00,"6,25",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
32982,Patella candei,1996,11,43.00,"4,96",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
32990,Patella candei,1996,11,43.00,"3,90",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
32991,Patella candei,1996,11,43.00,"4,34",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33002,Patella candei,1996,11,43.00,"5,77",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33048,Patella candei,1996,11,43.00,"6,41",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33066,Patella candei,1996,11,43.00,"5,18",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33068,Patella candei,1996,11,43.00,"5,44",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33106,Patella candei,1996,11,43.00,"5,21",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33115,Patella candei,1996,11,43.00,"5,75",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33151,Patella candei,1996,11,43.00,"5,00",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33167,Patella candei,1996,11,43.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33175,Patella candei,1996,11,43.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33191,Patella candei,1996,11,43.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33213,Patella candei,1996,11,43.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33240,Patella candei,1996,11,43.00,"4,45",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33253,Patella candei,1996,11,43.00,"5,04",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33275,Patella candei,1996,11,43.00,"5,22",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
42,Patella aspera,1996,11,44.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
43,Patella aspera,1996,11,44.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
50,Patella aspera,1996,11,44.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
53,Patella aspera,1996,11,44.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
93,Patella aspera,1996,11,44.00,"5,81",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
97,Patella aspera,1996,11,44.00,"7,16",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
98,Patella aspera,1996,11,44.00,"6,21",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
101,Patella aspera,1996,11,44.00,"4,49",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
124,Patella aspera,1996,11,44.00,"7,38",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
129,Patella aspera,1996,11,44.00,"5,56",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
131,Patella aspera,1996,11,44.00,"5,87",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
132,Patella aspera,1996,11,44.00,"8,13",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
169,Patella aspera,1996,11,44.00,"6,36",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
189,Patella aspera,1996,11,44.00,"4,66",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
192,Patella aspera,1996,11,44.00,"6,06",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
220,Patella aspera,1996,11,44.00,"8,93",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
224,Patella aspera,1996,11,44.00,"8,93",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
230,Patella aspera,1996,11,44.00,"5,35",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
243,Patella aspera,1996,11,44.00,"7,6",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
252,Patella aspera,1996,11,44.00,"4,95",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
275,Patella aspera,1996,11,44.00,"4,96",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
277,Patella aspera,1996,11,44.00,"4,53",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
32948,Patella candei,1996,11,44.00,"5,28",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
32949,Patella candei,1996,11,44.00,"7,01",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
32978,Patella candei,1996,11,44.00,"5,90",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
32980,Patella candei,1996,11,44.00,"5,96",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33040,Patella candei,1996,11,44.00,"5,33",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33042,Patella candei,1996,11,44.00,"4,61",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33043,Patella candei,1996,11,44.00,"4,93",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33044,Patella candei,1996,11,44.00,"4,84",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33061,Patella candei,1996,11,44.00,"5,49",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33067,Patella candei,1996,11,44.00,"5,10",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33082,Patella candei,1996,11,44.00,"6,45",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33107,Patella candei,1996,11,44.00,"5,37",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33118,Patella candei,1996,11,44.00,"4,36",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33120,Patella candei,1996,11,44.00,"4,68",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33148,Patella candei,1996,11,44.00,"5,85",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33149,Patella candei,1996,11,44.00,"5,58",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33169,Patella candei,1996,11,44.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33217,Patella candei,1996,11,44.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33237,Patella candei,1996,11,44.00,"5,16",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33281,Patella candei,1996,11,44.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
4,Patella aspera,1996,11,45.00,"6,37",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
5,Patella aspera,1996,11,45.00,"7,62",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
7,Patella aspera,1996,11,45.00,"6,16",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
39,Patella aspera,1996,11,45.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
40,Patella aspera,1996,11,45.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
44,Patella aspera,1996,11,45.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
123,Patella aspera,1996,11,45.00,"8,52",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
155,Patella aspera,1996,11,45.00,"9,03",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
163,Patella aspera,1996,11,45.00,"7,58",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
166,Patella aspera,1996,11,45.00,"7,85",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
167,Patella aspera,1996,11,45.00,"6,19",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
179,Patella aspera,1996,11,45.00,"7,28",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
181,Patella aspera,1996,11,45.00,"6,25",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
213,Patella aspera,1996,11,45.00,"8,33",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
215,Patella aspera,1996,11,45.00,"6,72",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
219,Patella aspera,1996,11,45.00,"7,02",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
221,Patella aspera,1996,11,45.00,"8,38",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
225,Patella aspera,1996,11,45.00,"6,43",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
231,Patella aspera,1996,11,45.00,"7,23",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
272,Patella aspera,1996,11,45.00,"5,38",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
32986,Patella candei,1996,11,45.00,"5,99",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33030,Patella candei,1996,11,45.00,"5,89",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33032,Patella candei,1996,11,45.00,"6,78",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33046,Patella candei,1996,11,45.00,"5,18",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33047,Patella candei,1996,11,45.00,"5,60",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33085,Patella candei,1996,11,45.00,"4,90",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33090,Patella candei,1996,11,45.00,"6,02",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33098,Patella candei,1996,11,45.00,"6,44",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33099,Patella candei,1996,11,45.00,"8,12",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33108,Patella candei,1996,11,45.00,"6,53",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33113,Patella candei,1996,11,45.00,"6,93",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33114,Patella candei,1996,11,45.00,"5,70",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33145,Patella candei,1996,11,45.00,"6,39",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33147,Patella candei,1996,11,45.00,"7,59",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33150,Patella candei,1996,11,45.00,"5,83",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33153,Patella candei,1996,11,45.00,"4,27",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33188,Patella candei,1996,11,45.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33214,Patella candei,1996,11,45.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33236,Patella candei,1996,11,45.00,"4,88",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33249,Patella candei,1996,11,45.00,"5,20",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33250,Patella candei,1996,11,45.00,"5,70",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33256,Patella candei,1996,11,45.00,"5,53",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
6,Patella aspera,1996,11,46.00,"10,54",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
8,Patella aspera,1996,11,46.00,"9,06",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
11,Patella aspera,1996,11,46.00,"9,17",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
34,Patella aspera,1996,11,46.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
37,Patella aspera,1996,11,46.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
38,Patella aspera,1996,11,46.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
41,Patella aspera,1996,11,46.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
54,Patella aspera,1996,11,46.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
59,Patella aspera,1996,11,46.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
122,Patella aspera,1996,11,46.00,"7,64",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
125,Patella aspera,1996,11,46.00,"7,43",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
152,Patella aspera,1996,11,46.00,"6,94",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
168,Patella aspera,1996,11,46.00,"8,08",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
180,Patella aspera,1996,11,46.00,"7,36",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
186,Patella aspera,1996,11,46.00,"7,13",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
212,Patella aspera,1996,11,46.00,"9,15",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
222,Patella aspera,1996,11,46.00,"6,37",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
223,Patella aspera,1996,11,46.00,"9,68",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
236,Patella aspera,1996,11,46.00,"4,71",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
254,Patella aspera,1996,11,46.00,"6,27",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
264,Patella aspera,1996,11,46.00,"6,35",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
32951,Patella candei,1996,11,46.00,"5,89",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
32953,Patella candei,1996,11,46.00,"6,20",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
32983,Patella candei,1996,11,46.00,"5,40",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
32984,Patella candei,1996,11,46.00,"5,35",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
32985,Patella candei,1996,11,46.00,"5,77",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33028,Patella candei,1996,11,46.00,"6,75",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33039,Patella candei,1996,11,46.00,"5,80",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33045,Patella candei,1996,11,46.00,"4,72",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33056,Patella candei,1996,11,46.00,"5,87",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33062,Patella candei,1996,11,46.00,"4,56",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33083,Patella candei,1996,11,46.00,"6,35",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33109,Patella candei,1996,11,46.00,"6,03",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33136,Patella candei,1996,11,46.00,"8,40",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33137,Patella candei,1996,11,46.00,"6,56",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33140,Patella candei,1996,11,46.00,"6,17",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33154,Patella candei,1996,11,46.00,"6,12",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33170,Patella candei,1996,11,46.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33185,Patella candei,1996,11,46.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33215,Patella candei,1996,11,46.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
33228,Patella candei,1996,11,46.00,"5,99",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,11/1/96
